Aircraft,Engine,Role,Registration,Seats,Cargo Capacity (t),Flight Number,Date,Take-off Time (UTC),Origin Airport,Destination Airport,Distance OD (km),Distance Flown (km),CO2 (kgCO2e)
A320,CFM56-5B4/3,PAX,EC-LVU,180,0,VY1435,2025-01-30,2025-01-30 21:00:36.904,LEBB,LEBL,466.810876844104,526.978028764667,8215.69375940989
A320,V2527-A5,PAX,EC-MKN,186,0,VY1462,2025-01-01,2025-01-01 13:06:54.376,LEAL,LEMR,723.663707191094,802.69891229272,10771.0600083714
A320,V2527-A5,PAX,EC-MKM,186,0,VY3137,2025-01-04,2025-01-04 16:29:53.537,LEST,GCRR,1619.25513021146,1715.41685717733,19283.1921755202
A319,CFM56-5B6/P,PAX,EC-NGB,144,0,VY3501,2025-01-26,2025-01-26 07:41:34.994,LEIB,LEBL,276.154086473508,337.633748500087,5790.53829735866
A320,V2527-A5,PAX,EC-LUO,180,0,VY6019,2025-01-18,2025-01-18 19:02:30.000,LECO,EGKK,1067.85633119017,1130.48106779484,13827.139914224
A320,CFM56-5B6/3,PAX,EC-KLT,180,0,VY7820,2025-01-28,2025-01-28 17:47:11.000,LEBL,EGKK,1109.05391701095,1253.76889962674,14983.9611215241
A320,V2527-A5,PAX,EC-MXP,186,0,VY3158,2025-01-14,2025-01-14 15:41:28.000,LEZL,GCRR,1183.33563801194,1311.95702850903,15519.2067547525
A319,CFM56-5B6/3,PAX,EC-MIR,144,0,Unknown,2025-01-07,2025-01-07 07:07:25.000,LIRQ,LEBL,797.550698519998,854.044688674329,10445.2337372074
A20N,PW1127G-JM,PAX,EC-NFH,186,0,VY2474,2025-01-03,2025-01-03 19:04:12.000,LEBL,GCRR,1974.12624234143,2044.93883578516,17796.7653550547
A20N,PW1127G-JM,PAX,EC-NDC,186,0,VY3934,2025-01-16,2025-01-16 06:14:41.049,LEAL,LEPA,318.229663912386,406.792507950556,5607.04697656655
A321,V2533-A5,PAX,EC-MMU,220,0,Unknown,2025-01-02,2025-01-02 13:12:12.000,LPPT,LFPO,1438.11104187522,1535.44656725545,20633.1682766186
A320,V2527-A5,PAX,EC-LVT,180,0,VY3715,2025-01-28,2025-01-28 10:43:30.464,LEMH,LEBL,241.04926068789,267.733188172214,5293.72286514204
A320,CFM56-5B4/3,PAX,EC-KRH,180,0,VY2610,2025-01-19,2025-01-19 19:57:52.000,LEMG,LEBB,749.082899877611,789.072220850854,10650.1980911908
A320,V2527-A5,PAX,EC-LVS,180,0,Unknown,2025-01-05,2025-01-05 11:32:01.034,LFML,LEBL,351.247659857544,375.886917693665,6573.95482595306
A320,CFM56-5B4/3,PAX,EC-MBF,180,0,VY8304,2025-01-17,2025-01-17 17:25:58.000,LEBL,EHAM,1241.13624420465,1394.83486466086,16296.1762223422
A320,CFM56-5B4/P,PAX,EC-KDH,180,0,VY3912,2025-01-27,2025-01-27 16:27:24.000,LEBL,LEPA,201.966881210933,246.924289695603,5028.84728704321
A319,CFM56-5B6/P,PAX,EC-MIQ,144,0,Unknown,2025-01-07,2025-01-07 12:20:03.000,LESO,LEBL,391.856156018208,484.220427442509,7234.05202097778
A321,V2533-A5,PAX,EC-MGZ,220,0,VY6944,2025-01-12,2025-01-12 17:27:18.000,LFPO,EGKK,326.330016696913,397.807555101672,7807.74671854558
A320,V2527-A5,PAX,EC-MVE,186,0,VY3933,2025-01-27,2025-01-27 19:06:19.000,LEPA,LEBB,628.755145736324,679.231395315555,9631.5047892399
A321,V2533-A5,PAX,EC-MPV,220,0,VY8601,2025-01-10,2025-01-10 14:01:10.000,LIMC,LFPO,590.038329664742,631.774246237924,10436.2474024835
A320,CFM56-5B6/P,PAX,EC-KDT,180,0,VY1875,2025-01-29,2025-01-29 16:04:47.140,ESGG,LEBL,1958.3116794184,2036.49843916768,22396.3230330654
A320,V2527-A5,PAX,EC-MKO,186,0,VY6616,2025-01-11,2025-01-11 16:05:33.000,LEMG,EGKK,1645.20599780453,1754.27320511788,19645.777927062
A20N,PW1127G-JM,PAX,EC-NCU,186,0,VY6331,2025-01-12,2025-01-12 09:10:51.000,LIMC,LEBL,720.794269684057,775.356970940097,8551.09409548787
A320,V2527-A5,PAX,EC-MYC,186,0,VY3258,2025-01-09,2025-01-09 18:22:51.000,LEZL,GCXO,1390.14083431017,1488.8493991368,17176.7416189438
A320,V2527-A5,PAX,EC-MXP,186,0,Unknown,2025-01-10,2025-01-10 12:42:22.000,EGKK,LEBL,1109.05391701095,1151.59888590489,14034.3317722479
A320,CFM56-5B6/P,PAX,EC-KJD,180,0,VY3284,2025-01-07,2025-01-07 10:01:06.690,LEBB,GCFV,1919.59604233534,1994.70678404636,21974.1700544606
A320,V2527-A5,PAX,EC-LVT,180,0,Unknown,2025-01-14,2025-01-14 21:08:13.946,LFPG,LEAL,1218.83107559864,1258.71811599579,15035.7590860301
A20N,PW1127G-JM,PAX,EC-NIJ,186,0,Unknown,2025-01-06,2025-01-06 20:23:31.141,LIRN,LEBL,1023.60834932204,1099.66033678734,10858.4267568887
A320,V2527-A5,PAX,EC-MXP,186,0,VY3965,2025-01-20,2025-01-20 16:04:00.000,LEVC,LEZL,524.36846148533,559.508002994382,8509.21555827709
A320,V2527-A5,PAX,EC-MYC,186,0,VY3203,2025-01-30,2025-01-30 11:24:12.737,LEAS,GCXO,1912.47298479384,1945.71258070623,21496.9536438638
A320,CFM56-5B4/P,PAX,EC-KDH,180,0,VY3068,2025-01-03,2025-01-03 11:27:30.845,LEMG,GCLP,1409.54601408547,1483.89691906012,17124.9436544378
A320,CFM56-5B4/3,PAX,EC-MBD,180,0,VY8714,2025-01-27,2025-01-27 00:58:20.000,LEBL,LOWW,1369.68797709887,,16952.2837727512
A319,CFM56-5B6/P,PAX,EC-MKV,144,0,VY1502,2025-01-22,2025-01-22 05:47:44.000,LIRQ,LFPO,870.091904104308,930.418086949014,11103.5259890345
A320,V2527-A5,PAX,EC-LVS,180,0,VY3258,2025-01-10,2025-01-10 17:30:15.000,LEZL,GCXO,1390.14083431017,1453.19621746839,16848.6878437393
A320,CFM56-5B6/3,PAX,EC-KMI,180,0,VY3932,2025-01-14,2025-01-14 20:57:41.841,LEBB,LEPA,628.755145736324,694.306119995806,9769.63269458918
A20N,PW1127G-JM,PAX,EC-NFJ,186,0,VY1266,2025-01-29,2025-01-29 14:54:30.895,ESSA,LEBL,2314.92229630213,2371.01435927163,20479.6261336511
A320,CFM56-5B4/3,PAX,EC-MBE,180,0,VY6100,2025-01-22,2025-01-22 06:04:45.000,LEBL,LIRF,847.967830209805,942.764731030824,12083.2751091895
A320,V2527-A5,PAX,EC-MFN,180,0,VY1175,2025-01-20,2025-01-20 07:51:47.000,GCLP,LEVC,1879.86106950748,1927.4910760355,21313.4088705573
A320,V2527-A5,PAX,EC-MER,180,0,VY3067,2025-01-01,2025-01-01 18:51:48.000,GCLP,LEMG,1409.54601408547,1459.69525530214,16900.4858082453
A321,V2533-A5,PAX,EC-MHB,220,0,Unknown,2025-01-09,2025-01-09 06:17:41.000,LEBL,EHAM,1241.13624420465,1395.11905898272,19031.0274166297
A320,CFM56-5B4/3,PAX,EC-KLB,180,0,Unknown,2025-01-02,2025-01-02 06:40:03.070,LEMG,GCXO,1433.55926559034,1567.53631072746,17901.9131220275
A321,V2533-A5,PAX,EC-MHA,220,0,Unknown,2025-01-08,2025-01-08 19:21:20.000,LPPT,LFPO,1438.11104187522,1597.81815067486,21351.6021115696
A20N,PW1127G-JM,PAX,EC-NFJ,186,0,VY1305,2025-01-09,2025-01-09 11:44:50.886,LEAL,LEBL,403.853106187054,525.390129275323,6707.09570390155
A320,CFM56-5B4/3,PAX,EC-MBL,180,0,Unknown,2025-01-28,2025-01-28 18:19:50.000,LEBL,LFPG,858.738011503702,955.963727698158,12204.1370263701
A319,CFM56-5B6/3,PAX,EC-MIR,144,0,Unknown,2025-01-01,2025-01-01 20:49:08.000,LEBL,LIRQ,797.550698519998,890.04611431986,10766.3519088304
A320,V2527-A5,PAX,EC-LUO,180,0,VY8247,2025-01-15,2025-01-15 20:54:09.000,LFPG,LEBL,858.738011503702,973.397959761295,12376.7969080567
A320,CFM56-5B4/3,PAX,EC-LVU,180,0,VY3908,2025-01-23,2025-01-23 10:02:54.000,LEBL,LEPA,201.966881210933,281.246855924603,5448.23361903303
A320,CFM56-5B4/3,PAX,EC-KLB,180,0,Unknown,2025-01-06,2025-01-06 07:44:17.000,LEAL,LEPA,318.229663912386,382.374944044116,6640.17372047777
A320,CFM56-5B6/3,PAX,EC-KMI,180,0,VY2111,2025-01-24,2025-01-24 08:14:50.000,LEBL,LEMG,765.966389686389,808.56562413749,10840.123961046
A321,V2533-A5,PAX,EC-MMH,220,0,VY8575,2025-01-28,2025-01-28 13:55:04.000,EGBB,LFPO,506.748901878012,619.779052231207,10311.0807032484
A20N,PW1127G-JM,PAX,EC-NAY,186,0,VY3015,2025-01-25,2025-01-25 15:01:18.000,GCFV,LEBL,2031.892145754,2128.39306772175,18482.7240768549
A320,V2527-A5,PAX,EC-MKO,186,0,VY8243,2025-01-05,2025-01-05 08:44:50.715,LFPG,LEBL,858.738011503702,903.291560995531,11720.6893576476
A320,CFM56-5B4/3,PAX,EC-LOB,180,0,VY3259,2025-01-03,2025-01-03 20:33:39.000,GCXO,LEZL,1390.14083431017,1485.87669628442,17142.2096426065
A320,CFM56-5B6/3,PAX,EC-KMI,180,0,VY8478,2025-01-29,2025-01-29 13:15:38.000,LEBL,LPPR,898.660944743925,977.200182897408,12411.328884394
A320,V2527-A5,PAX,EC-MXG,186,0,VY3702,2025-01-30,2025-01-30 12:09:25.000,LEBL,LEMH,241.04926068789,260.76142396714,5205.43100577577
A20N,PW1127G-JM,PAX,EC-NIX,186,0,VY8365,2025-01-28,2025-01-28 09:50:41.000,LEMG,EHAM,1883.65730733776,1968.79490614113,17171.780741859
A320,CFM56-5B4/3,PAX,EC-LOB,180,0,VY2425,2025-01-19,2025-01-19 14:49:16.560,LEIB,LEZL,655.488615286963,658.087442044263,9424.312931216
A20N,PW1127G-JM,PAX,EC-NAF,186,0,VY8244,2025-01-19,2025-01-19 11:47:18.000,LEBL,LFPG,858.738011503702,1041.3200682602,10436.514498804
A320,V2527-A5,PAX,EC-MBS,180,0,VY3417,2025-01-20,2025-01-20 20:11:07.000,LEMD,LEIB,458.245342265777,519.074734542672,8129.36381856659
A20N,PW1127G-JM,PAX,EC-NFJ,186,0,VY1008,2025-01-17,2025-01-17 19:27:36.000,LEBL,LEMD,482.930215808164,514.174391193829,6603.96613571389
A20N,PW1127G-JM,PAX,EC-NEA,186,0,VY3715,2025-01-10,2025-01-10 10:24:24.441,LEMH,LEBL,241.04926068789,276.986681482749,4403.86868104388
A320,V2527-A5,PAX,EC-MKM,186,0,VY3931,2025-01-25,2025-01-25 09:53:32.000,LEPA,LEGR,625.682054569327,719.473096238012,9994.09054078174
A320,CFM56-5B4/3,PAX,EC-LOP,180,0,VY8019,2025-01-16,2025-01-16 13:30:33.000,LFPG,LEBL,858.738011503702,905.256947569808,11737.9553458163
A320,V2527-A5,PAX,EC-MXG,186,0,VY6165,2025-01-14,2025-01-14 13:07:16.000,LIEE,LEBL,633.780023249397,675.823298368999,9596.97281290259
A320,V2527-A5,PAX,EC-MLE,186,0,Unknown,2025-01-02,2025-01-02 08:12:21.000,LEBL,LEST,883.252270454504,917.595479583827,11841.5512748282
A320,CFM56-5B4/3,PAX,EC-MUM,180,0,VY8467,2025-01-24,2025-01-24 13:45:42.000,LPPT,LEBL,994.000333103748,1134.97935303693,13878.93787873
A320,CFM56-5B4/3,PAX,EC-LOC,180,0,VY8472,2025-01-15,2025-01-15 16:11:39.924,LEVC,EGKK,1296.59694110102,1459.33182866438,16900.4858082453
A320,CFM56-5B6/P,PAX,EC-KJD,180,0,Unknown,2025-01-07,2025-01-07 08:01:14.000,LEBL,LEBB,466.810876844104,520.623689217383,8146.62980673525
A319,CFM56-5B6/P,PAX,EC-MKV,144,0,Unknown,2025-01-05,2025-01-05 10:47:53.000,LEMD,LIRQ,1270.90161400854,1390.77851869751,15101.4472257404
A320,V2527-A5,PAX,EC-LRY,180,0,VY7834,2025-01-11,2025-01-11 17:42:05.000,EGKK,LEBL,1109.05391701095,1209.55842191718,14569.5774054763
A320,CFM56-5B6/P,PAX,EC-KDT,180,0,Unknown,2025-01-10,2025-01-10 06:39:11.000,LEMG,LEBB,749.082899877611,811.404226011286,10857.3899492147
A20N,PW1127G-JM,PAX,EC-NEA,186,0,VY3709,2025-01-19,2025-01-19 17:39:23.721,LEMH,LEBL,241.04926068789,261.622930840018,4249.1743287624
A320,V2527-A5,PAX,EC-MVE,186,0,VY6101,2025-01-23,2025-01-23 08:45:22.000,LIRF,LEBL,847.967830209805,888.3984305098,11582.5614522983
A320,CFM56-5B4/3,PAX,EC-LLJ,180,0,VY3210,2025-01-12,2025-01-12 06:20:36.000,LEBL,GCXO,2194.50285278083,2287.92067767945,24874.1774727025
A320,V2527-A5,PAX,EC-MQE,186,0,VY2114,2025-01-02,2025-01-02 09:24:23.115,LEMG,LEBL,765.966389686389,865.165851675742,11358.1036061058
A20N,PW1127G-JM,PAX,EC-NFJ,186,0,VY2701,2025-01-22,2025-01-22 16:14:52.000,LPPT,LEBB,724.290053959183,791.606295970854,8656.57216000905
